#  E (eV)   dos(E)     Int dos(E) EFermi =   -2.877 eV
  -8.461  0.3698E+00  0.3195E+01
  -8.451  0.3690E+00  0.3198E+01
  -8.441  0.3681E+00  0.3202E+01
  -8.431  0.3673E+00  0.3206E+01
  -8.421  0.3664E+00  0.3209E+01
  -8.411  0.3656E+00  0.3213E+01
  -8.401  0.3648E+00  0.3217E+01
  -8.391  0.3639E+00  0.3220E+01
  -8.381  0.3631E+00  0.3224E+01
  -8.371  0.3622E+00  0.3228E+01
  -8.361  0.3614E+00  0.3231E+01
  -8.351  0.3605E+00  0.3235E+01
  -8.341  0.3597E+00  0.3238E+01
  -8.331  0.3588E+00  0.3242E+01
  -8.321  0.3580E+00  0.3246E+01
  -8.311  0.3572E+00  0.3249E+01
  -8.301  0.3563E+00  0.3253E+01
  -8.291  0.3555E+00  0.3256E+01
  -8.281  0.3546E+00  0.3260E+01
  -8.271  0.3538E+00  0.3263E+01
  -8.261  0.3529E+00  0.3267E+01
  -8.251  0.3521E+00  0.3270E+01
  -8.241  0.3513E+00  0.3274E+01
  -8.231  0.3504E+00  0.3278E+01
  -8.221  0.3496E+00  0.3281E+01
  -8.211  0.3487E+00  0.3285E+01
  -8.201  0.3479E+00  0.3288E+01
  -8.191  0.3470E+00  0.3291E+01
  -8.181  0.3462E+00  0.3295E+01
  -8.171  0.3454E+00  0.3298E+01
  -8.161  0.3445E+00  0.3302E+01
  -8.151  0.3437E+00  0.3305E+01
  -8.141  0.3428E+00  0.3309E+01
  -8.131  0.3420E+00  0.3312E+01
  -8.121  0.3411E+00  0.3316E+01
  -8.111  0.3403E+00  0.3319E+01
  -8.101  0.3394E+00  0.3322E+01
  -8.091  0.3386E+00  0.3326E+01
  -8.081  0.3378E+00  0.3329E+01
  -8.071  0.3369E+00  0.3332E+01
  -8.061  0.3361E+00  0.3336E+01
  -8.051  0.3352E+00  0.3339E+01
  -8.041  0.3344E+00  0.3343E+01
  -8.031  0.3331E+00  0.3346E+01
  -8.021  0.3312E+00  0.3349E+01
  -8.011  0.3294E+00  0.3353E+01
  -8.001  0.3275E+00  0.3356E+01
  -7.991  0.3257E+00  0.3359E+01
  -7.981  0.3238E+00  0.3362E+01
  -7.971  0.3220E+00  0.3366E+01
  -7.961  0.3201E+00  0.3369E+01
  -7.951  0.3183E+00  0.3372E+01
  -7.941  0.3164E+00  0.3375E+01
  -7.931  0.3146E+00  0.3378E+01
  -7.921  0.3127E+00  0.3381E+01
